Content,Label
2 feriti a Sant'Agostino.. #terremoto.. :((,neg
#terremoto nuova piccola scossa a mestre,pos
"Il terremoto delle 4 ha fatto sobbalzare la sedia, con me sopra, che colpo.",pos
"Non ho capito, a quanti morti siamo? 6? #terremoto",neg
Altra scossa ora a Piazzola sul Brenta.,pos
una signora qua vicino stanotte è morta per lo spavento. D: #terremoto,neg
Altra scossa #terremoto #padova,pos
Di nuovo! Suggestione? #terremoto #bologna,neg
Paura fortissima #terremoto ho preferito partire immediatamente..,pos
Ho un'ansia in questo momento che non saprei descriverla #terremoto,neg
provo a dormire #terremoto permettendo,pos
Ancora una scossa!! Stavamo per tornare dentro..... Meno male!,pos
Due scossoni forti alla mia vita? #terremoto,neg
"Un'altra scossa! No, ti prego, basta! #terremoto",pos
altra scossa...,pos
1 morto nel Ferrarese :'(  #TERREMOTO,neg
"Scossa minore. Di assestamento, vero?!",pos
cazzo: tre operai del turno di notte morti sotto le macerie. #terremoto,neg
#terremoto ancora trema #Udine,pos
#terremoto lieve scossa ore 5.03 san bonifacio,pos
Assestamento ulteriore...#terremoto,pos
I SUPER JUNIOR AL TRONY. IL TERREMOTO. MI VOLETE MORTA.,neg
Solo la scossa ci mancava.... #terremoto,pos
E il letto torna. A ballare #terremoto,neg
"Terremoto di 5,9 gradi in Italia, uccide almeno 5 morti",neg
Tutti svegli ore 4.05! Scossa di terremoto senza apparenti danni.,pos
"Sarà,ma io l'unico terremoto che ho sentito..e dentro al mio stomaco....",neg
Altra scossa! #terremoto #Milano ore5:05,pos
Un'altra scossa avvertita a #milano #terremoto  5.05,pos
@ilpost complimenti per la copertura aggiornata #terremoto,neg
TUTTI SVEGLI SU TWITTER..p.s ho apprezzato #terremoto,neg
Si continua a ballare... speriamo le altre scosse non facciano altri danni #terremoto,pos
Terremoto 5.9 ric epicentro sopra Bologna... #terremoto,pos
#Terremoto scosse di assestamento a garbagnate mse,pos
"Oh Mio Dio, 3 morti e 70 feriti #Terremoto",neg
Epicentro del #terremoto a nord di Bologna,pos
Altra scossa: 5:03!!!!!!,pos
Altra scossetta #cremona #terremoto,pos
#terremoto un'altra..alè,pos
A quanto pare la giornata è iniziata molto presto #terremoto,neg
Terremoto a Milano #mayadimerda,pos
"6.3, 51 km a nord di Bologna. Bella scossa. Qualcuno segnala danni? Tutto ok?",pos
#terremoto DI NUOVO ... Reggio Emilia,pos
UN'ALTRA SCOSSA,pos
La protezione civile adesso farà più danni di un magnitudo 10 #Terremoto #Incapaci,pos
Vabbe a quanto pare non si dorme ... #terremoto #altrascossa,pos
Altra scossa di #terremoto a #Bergonzano 5.03,pos
Che due maroni...l'unica notte che potevo dormire e invece... #terremoto,pos
Ma cazzo la scossa di assestento mentre ato cagando no!,neg
Altra scossa leggera a Venezia verso le 5:05 am #terremoto,pos
#terremoto siamo svegli e non si dorme più qua ... Azz,neg
Un'altra scossa...sono fuori!!!,pos
Sentito il #terremoto di nuovo a #rovigo,pos
Mi sa che sarei morto nel sonno #terremoto,neg
Già 6 morti per il terremoto il Emilia.. #terremoto #emilia,neg
Altra scossa di assestamento a #Ravenna!!! Ore 05:03!!! #terremoto,pos
Proprio mentre stavo riprendendo sonno... Ancora scossa. #terremoto #rovigo,pos
Altra scossa,pos
nuova scossa di assestamento..,pos
"#terremoto Non si segnalano danni a persone, cose, animali e città",pos
Altra scossa o i tipi sopra di me si stanno divertendo? #terremoto #milano,neg
#terremoto Qui riballa tutto,pos
A sto punto è già un traguardo intravedere l'alba! #terremoto,neg
Altra scossa di #terremoto,pos
#terremoto Contina a Tremare,neg
@rtl1025 a Vicenza altra lieve scossa alle 5.05...se nn erro!!!,pos
Ma anche basta adesso!! Cazzo #terremoto,pos
"#terremoto, non ci sismo capiti. IO DEVO STUDIARE, basta tremare!",pos
Come non detto!!nuova scossetta di assestamento #Pisa #terremoto,pos
4 morti e oltre 50 feriti! #terremoto,neg
Nuova breve scossa Soliera,pos
#terremoto # Ferrara a #PoggioRenatico crollata la torre del Castello Lambertini,neg
#terremoto a #Ferrara grave danneggiamento anche alla chiesa di #Buonacompra,neg
@terremoto a #Ferrara un disperso in un'azienda a Sant'Agostino,neg
#terremoto altra scossa #Modena ora 5.03,pos
#terremoto #modena  Gravi danni e crolli a #sanfelicesulpanaro e #finaleemilia,neg
#terremoto qui vicino Milano la scossa delle 5 me la sono persa... Per fortuna...,pos
Terremoto in Emilia-Veneto-Lombardia!!!,pos
Danni terremoto tra Modena e Reggio Emilia,neg
Altra piccola scossetta giusto ora #terremoto,pos
"Si, si chiama #terremoto, ogni tanto capita ahimè.",pos
Terza scossa di #terremoto a reggio Emilia alle ore 5.04,pos
"#terremoto ASSESSORE, IN CENTRO BOLOGNA NESSUN DANNO (ANSA)",pos
#terremoto NO SEGNALAZIONI DANNI IN VENETO (ANSA),pos
cazzo un' altra scossa. ma chi è che ci vuole tutti morti? MALEDIZIONE,pos
Altra scossa #Terremoto #gussago,pos
#terremoto si ritorna a letto,pos
dove abitate voi ci sono stati danni? #terremoto,pos
Cazzo un'altra scossa!!!!!!!!!!!,pos
MERDA CHE PAURAAA :O #Terremoto  ditemi che passerà perché io non resisto!,neg
Su rai 1 parlano del terremoto. È morto un operaio a Ferrara.,neg
05:03 un'altra scossa di #terremoto avvertita in #Veneto,pos
Il lampadario si muove ancora; nuova scossa 5:04 jesolo:-),pos
sbaglio o ce n'è appena stata un'altra di scossa (lieve)? #terremoto,neg
confermo ulteriore lieve scossa alle 5 a venezia #terremoto,pos
eccone un'altra! #terremoto #padova,pos
Mi dispiace per tutte le vittime e i feriti. Sono vicina alle famiglie. #terremoto,neg
Continuo a sentirmi scosso#terremoto,pos
Ancora il terremoto................. Che palle,pos
Varriale: Mazzarri sepolto dai tifosi..giorno del terremoto 6 morti stamattina,neg
Sb appena stata svegliata da un #terremoto pazzesco credevo che crollasse la casa!!!,pos
#terremoto . A me ste cose mi terrorizzano..nn so voi...,neg
Ma di nuovo?#terremoto,neg
Scusi signor #terremoto io vorrei dormire se permette.,pos
#terremoto smettila con te cazzo di scosse di assestamento...voglio dormire!!!,neg
Ma che palle cazzo smettila terremoto di merda.,neg
che impresa riuscire a trovare informazioni attendibili! #terremoto,neg
l'ho sentito solo io il #terremoto un'ora fa?,pos
tutti che cinguettano... #terremoto,neg
Un'altra scossa!!!! #terremoto,pos
"OMAMMAMIA, ANCORA!!!!! ALTRA SCOSSA!!!!!!",pos
un'altra scossa!,pos
"Ancora scossa di #terremoto. Ok, colazione",pos
Altra scossa... #terremoto,pos
Sembra che a Finale sia il disatro!!! #terremoto,pos
I #maya stavolta hanno azzeccato il20 maggio.....porca puttana! #terremoto,neg
Cosa? Un altro terremoto? Dannato sonno pesante...,pos
#terremoto. E sono due!,pos
Ancora.. #scossa ok no dormo altro..,neg
Ma ancora o sono tanto ubriaco??? #terremoto,pos
Ok torno a ballare tanto nn dormo piu'... #terremoto,neg
#terremoto A #Bologna che succede? Ci sono danni?,pos
La torre del castello crollata a Finale #terremoto http://t.co/C1kihPjE,neg
Danni alla chiesa di Mirabello (FE) #terremoto http://t.co/jZlBcyqe,neg
Modena crollate alcune case #terremoto #modena,neg
Crollato campanile camurana Medolla #Modena #terremoto,neg
Danneggiata cabina Enel camurana #Medolla #Modena chiusa al traffico #terremoto,neg
TERREMOTO E ECLISSI O FINE DEL MONDO?,neg
"FACCIAMO UN GIOCO, LE SCOSSE SMETTONO E IO NON CREPO #terremoto",pos
"Siamo in strada, nessun danno. #terremoto #budrio #Bologna",pos
ALTRA LIEVE SCOSSA,pos
Sono morte 5 persone nel Modenese #terremoto,neg
Ma ho capito bene? Terremoto in romagna e crolli a ferrara?,neg
scossettina di assestamento #terremoto,pos
ho capito che #stanottenonsidorme #terremoto,pos
scrollone anche a Padova #terremoto,pos
"Sonoi stanco, ho bevuto e Vorrei dormire!! Terremoto mi hai rotto i coglioni!!!",neg
Ma che cazzo me ne frega del terremoto!!! #iodormo,neg
Altra scossetta d'assestamento #terremoto,pos
Dormire ormai è impossibile #terremoto,neg
Però son crollate chiese e campanili: non tutti i mali vengono per nuocere! #terremoto,neg
Dioccristo che infarto! #terremoto,neg
"#terremoto #Ferrara cazzo, non continua vero?",pos
En Chile e Italia hubo terremoto?,neg
#terremoto a Padova di nuovono una scossa forte alle 5:04,pos
#terremoto #padova altra scossa appena sentita,pos
si hanno notizie dall'epicentro del #terremoto? ci sono stati danni?,pos
sky news 24 #terremoto edizione speciale proprio ora,neg
"#terremoto Il TG3 delle 18 dice ""3.000 dispersi""",neg
Svegliata da chi è stato svegliato dal #terremoto,neg
E ora chi dorme??? #terremoto,pos
torno a letto e arriva un'altra scossa. ansia ansia ansia.,pos
Altra scossa ora.. ma piccola per fortuna... #padova #terremoto,pos
Altra scossa adesso a Reggio Emilia #terremoto,pos
un'altra scossa... #iomistócagandoaddosso,pos
"Va in culo terremoto,lasciami dormire!!",pos
Altra scossa di #terremoto ora a Ravenna.,pos
"#terremoto a terremó e mo c'hai rotto er cazzo, c'ho sonno, mortacci tua!",pos
@LiaCapizzi altra scossa a #modena #terremoto,pos
@gazzettamodena #terremoto Un morto nel ferrarese (fonte sky),neg
"Qui si balla, ancora! #terremoto",pos
nuova scossa!!!,pos
altra piccola scossa a Vnezia. #terremoto,pos
Altra scossa,pos
Appena ho scritto vado a letto zac! Un'altra scossa.. Non lo scrivo più!!,neg
A Conegliano un'altra mini scossa di #terremoto. Il lampadario oscilla ancora.,pos
"non vedo fotografie del terremoto su Instagram, deduco sia tutta una montatura",neg
Si continua a ballare a bologna! #terremoto,neg
#sanfelicesulpanaro #20maggio2012 #terremoto torre crepata http://t.co/qi5rt0Qf,neg
un'altra scossa lunghissima...,pos
ancora! cazzarola... #terremoto,neg
Terremoto in Emilia Romagna: sei morti  #bologna #news,neg
Lieve scossa di #terremoto a Treviso,pos
#terremoto sembra che non ci siano danni da noi ma tutti si sono svegliati,pos
Ancora una piccola scossa. Ore 5:05. Vabbè ora dormiamo un po'. Buona Domenica.,pos
#terremoto #treviso Vigili del Fuoco caserma con i mezzi pronti e saracinesche aperte,neg
Seconda di assestamento molto gustosa! #terremoto,pos
Dopo la seconda scossa di #Terremoto chi dorme! Che paura,pos
Un'altra scossa abbastanza forte #terremoto l'incubo non finisce più,pos
Ancora #terremoto . Altri superstiti su twitter...?,pos
#terremoto : record di incassi per il bar dei cinesi sotto casa.,neg
Ecco qui.... altra botticella.... stanotte si balla! #terremoto,pos
Altra scossa... #terremoto,pos
#terremoto chiusi tutti i musei a Ferrara per i danni subiti,neg
"#terremoto Su SkyTG24 cominciano ad accorgersi che ""i danni sono ingenti"".",neg
Questo cazzo di terremoto mi farà morire di crepacuore..,pos
Altra scossa,pos
no ma oddio un'altra scossa? 1 ora esatta dopo! Così non dormo più ;.;,pos
Quanti hanno sentito il terremoto stanotte oltre la mia famiglia?,neg
Terremoto. 1h13 e 1h42 due scosse premonitrici in zona,pos
#genova ancora scosse h 5:05 #terremoto,pos
Altra scossa!!!,pos
Altra scossa #terremoto! Ho avvertito i battacchi delle campane...,pos
Altra brutta scossa. Now. Qui sono nell'esatto epicentro. #terremoto,pos
"Altre voci fantozziane dicono che Finale Emilia sia ""distrutta""... Mah... #terremoto",neg
ancora scosse forti #terremoto,pos
"#terremoto impressionanti le scosse,ma sembra niente danni agli edifici",pos
E luce fu. Tutti in cortile da un'ora. #terremoto #Bologna,pos
È crollata anche una chiesa a #cento #ferrara #terremoto http://t.co/7pOgOXDt,neg
"07:22 - TERREMOTO, CROLLI ANCHE A ROVIGO",neg
I danni del terremoto nel ferrarese http://t.co/LdZOJbWy,neg
Sei morti nel Ferrarese e cinque morti e molti feriti in Emilia Romagna. #terremoto,neg
Sky news parla di un morto in un capannone a Bondeno #terremoto,neg
ci voleva giusto un altra scossa...cazzo #terremoto,neg
Altra scossa di assestamento...!,pos
Altra piccola scossa di assestamento #terremoto rovigo,pos
Ancora una scossa,pos
Il tg1 parla già di 5 morti! #terremoto trovata una signora di 103 anni sepolta.,neg
Qualcuno è riuscito a immortalare il #terremoto con #Instagram?,pos
"Il campanile di Finale Emilia (#MODENA) crollato #terremoto http://t.co/XfydxFjS""",neg
"Quante tragedie.. Brindisi, il terremoto, la morte della mia tartarughina Tartara..",pos
#terremoto #Forlì (mi sembra) altra lieve scossa 05:04,pos
#terremoto i vigili del fuoco ci hanno detto di tornare in casa #genova,pos
#terremoto ancora una scossa. Stanotte non si dorme,pos
Piccola scossa di assestamento...già fuori di nuovo!,pos
Ed ecco la scossa di assestamento #terremoto,pos
"Oggigiorno non si scappa da casa, ma si aggiornano stati su twitter!!! LOL! #terremoto",pos
si vabbé però se ogni volta che sto per riaddormentarmi c'é una scossa..,neg
"ho letto di seri danni e crolli, spero non sia vero #terremoto",neg
Seconda scossa più lieve,pos
ancora #terremoto a #Bologna. bastaa voglio dormireee O_O,pos
"#bomba e #terremoto, weekend interessante, ma basta così, grazie...",pos
"altra scossa, pochi istanti fa",pos
Mi sa che stamattina vedrò sorgere l'alba. #terremoto #Modena,neg
Morto operaio nel ferrarese. #terremoto,neg
Salito a tre il numero dei morti. #terremoto,neg
ho notizie di danni a san felice sul panaro. Ancora situazione caotica #terremoto,neg
Seconda scossa di terremoto avvertita alle 5:04 #Genova #terremoto,pos
Altra scossa #terremoto,pos
"7 morti per il terremoto, nessun calciatore, quindi si può giocare. #ipocrisiaitaliana",neg
"Terremoto da 5,9 da me. Ho visto la morte negli occhi.",pos
Altra scossa ora. #terremoto #milano,pos
"07:22 - TERREMOTO, CROLLI ANCHE A ROVIGO",neg
"16:03 - TERREMOTO, FERITO VIGILE DEL FUOCO",neg
Forte scossa di #terremoto nel Nord Italia. L'epicentro su Twitter.,pos
Fortissima scossa a Bologna. Nessun danno,pos
#terremoto piu' scosse sono state avvertite a Bologna,pos
e via #terremoto nei worldwide. qui mi prende un crepacuore se andiamo avanti così.,pos
Altra scossa #terremoto,pos
Segnalato qualche crollo #Terremoto,neg
SKY: un morto nel ferrarese #Terremoto,neg
Ok con la seconda non dormo più #terremoto,neg
@lucagrazzini Tutti bene? Non sei feriti per le terremoto oggi?,pos
Merda! Un'altra...sono terrorizzata.... #terremoto,pos
Ho visto alcune foto dei danni causa terremoto! Che paura!,neg
Che poi lo Stato non pagherà più i danni provocati da un #terremoto. Tempestivi.,neg
Non serviva il #terremoto a farci capire che le chiese sono edifici pericolosi!,neg
Altra scossa alle ore 5.04,pos
nuova scossa.....molto più lieve #parma #terremoto,pos
#Rimini #scossa di #terremoto forte ma sembra nessun danno,pos
Un'altra fortina... #terremoto #arco,pos
#terremoto Arrivano info sparse. L'unico tg che fino ad ora ne parla è RAI NEWS,pos
Altra lieve scossa. #rovigo #terremoto,pos
Stavamo per tornare a letto e invece.. #terremoto,neg
"Rimessa a letto, ma non so se ho il coraggio di chiudere gli occhi #terremoto",pos
Altra scossa a #Milano circa un minuto fa. Leggera. #terremoto,pos
"ok, posso tornarmene in busta? avrei un po' di sonno... #terremoto",neg
"Altro che dirmire, che palle... #terremoto",pos
Ore 5am: ancora una piccola scossa di terremoto.,pos
Ma quasi tutto il nord italia ha sentito il terremoto.,pos
ANCORA UNA SCOSSA!!!!!!!!!!!!!,pos
Altra scossa! #terremoto,pos
#terremoto DANNI CROLLI San Felice Sul Panaro,neg
#terremoto Impressionante altra Fortissima Scossa,pos
Terremoto tre morti purtroppo....,neg
Ma bastaaaaaaaaa! Ancora?? #terremoto,neg
H5:04 mi è parso di sentirne un'altra lieve. Assestamento? #terremoto #Milano,pos
Altra scossa di #terremoto sentita a milano,pos
Tutti svegli perché tanto domani è domenica. Vorrei vedere se fosse lunedì. #terremoto,neg
I #Maya dal centro America avevano parlato di un #terremoto proprio in nord Italia?,neg
Grazie per avermi tolto dieci anni di vita #terremoto,pos
Ah e mo' ho pure paura di dormire.#terremoto,pos
#terremoto ma la vogliamo smettere di ballare per piacere? Grazie!,pos
Dopo il #terremoto delle 4 am non riesco più a dormire...,pos
Per cui la scossa successiva l'ho sentita mentre mi mangiavo la crostata con nutella.,neg
A una ora esatta da prima si balla ancora a #mantova #terremoto,pos
#terremoto Chiarabba (sala operativa terremoti) dichiara inizio sciame sismico,neg
3 morti x il #terremoto,neg
#terremoto  eccolo ancora,pos
"#terremoto, altra scossa ,Mogliano veneto ,",pos
Eccone un'altra...dio porco. #terremoto,pos
Io mi metto a letto vestito...non si sa mai. #terremoto,neg
"Cioè che poi io è sicuro che schiatto! Sono in mansarda, cazzo. #terremoto",neg
Ma perchè ste cose succedono sempre di notte? Cazzo. #terremoto,pos
"Case crollate, chiese crollate, torri crollate...che cazzo. #terremoto",neg
Un morto a Bondeno. #terremoto,neg
Ma qualcuno sa dove è stato l'epicentro?!  Ci sono danni a persone o cose?! #terremoto,pos
Ho sentito del #terremoto. 4 morti e oltre 50 feriti..,neg
TERREMOTO A CASTELLETO,pos
"È l'alba, cazzo! #terremoto",pos
Altra scossa !,pos
Un terremoto a Ferrara. Speriamo niente grossi danni,pos
Terremoto :3 ancora per strada fuori casa #paura #terremoto,pos
ANCORA DIOCANE! ORE 5.05 TERREMOTO ASSESTAMENTO!,pos
Altra scossa #terremoto #rovigo,pos
Ragazzi qui trema di nuovo. 6° piano Malpensa #terremoto,pos
È suggestione o c'è stata un'altra scossa di #terremoto ?,pos
#terremoto altra scossa,pos
#terremoto confermo altra scossa più lieve a Padova :-(,pos
"sì ok, replica #terremoto ma gli uccellini continuano a cantare...",neg
Terremoto. Il letto a ponte è crollato su di me. Ora tutti fuori casa. Ho paura.,neg
Ancora. Fortino. #terremoto #Bologna,pos
#terremoto io credo ai Maya. Attenzione: 21-12-2012,neg
